Sample Index,I (In-phase),Q (Quadrature),FFT Size
4016,1.0,0.39607843137254894,
4017,1.0,0.33333333333333326,
4018,1.0,0.4509803921568627,
4019,1.0,0.4745098039215687,
4020,1.0,0.22352941176470598,
4021,1.0,0.3019607843137255,
4022,1.0,0.26274509803921564,
4023,1.0,0.17647058823529416,
4024,1.0,0.1450980392156862,
4025,1.0,0.24705882352941178,
4026,1.0,0.05882352941176472,
4027,1.0,-0.019607843137254943,
4028,1.0,0.07450980392156858,
4029,1.0,-0.03529411764705881,
4030,1.0,-0.13725490196078427,
4031,1.0,-0.050980392156862786,
4032,1.0,-0.0980392156862745,
4033,1.0,-0.26274509803921564,
4034,1.0,-0.207843137254902,
4035,1.0,-0.15294117647058825,
4036,1.0,-0.28627450980392155,
4037,1.0,-0.3568627450980393,
4038,1.0,-0.28627450980392155,
4039,1.0,-0.3803921568627451,
4040,1.0,-0.4901960784313726,
4041,1.0,-0.41960784313725497,
4042,1.0,-0.43529411764705883,
4043,1.0,-0.5372549019607843,
4044,1.0,-0.5607843137254902,
4045,1.0,-0.4980392156862745,
4046,1.0,-0.607843137254902,
4047,1.0,-0.6862745098039216,
4048,1.0,-0.6,
4049,1.0,-0.6627450980392157,
4050,1.0,-0.7960784313725491,
4051,1.0,-0.7254901960784313,
4052,1.0,-0.7411764705882353,
4053,0.9529411764705882,-0.8509803921568627,
4054,0.968627450980392,-0.8588235294117648,
4055,1.0,-0.803921568627451,
4056,0.8823529411764706,-0.9215686274509804,
4057,0.8509803921568628,-0.9686274509803922,
4058,0.8901960784313725,-0.9294117647058824,
4059,0.7882352941176469,-1.0,
4060,0.7647058823529411,-1.0,
4061,0.7882352941176469,-1.0,
4062,0.7098039215686274,-1.0,
4063,0.615686274509804,-1.0,
4064,0.6862745098039216,-1.0,
4065,0.6549019607843136,-1.0,
4066,0.5215686274509803,-1.0,
4067,0.5529411764705883,-1.0,
4068,0.5921568627450979,-1.0,
4069,0.37254901960784315,-1.0,
4070,0.39607843137254894,-1.0,
4071,0.43529411764705883,-1.0,
4072,0.388235294117647,-1.0,
4073,0.28627450980392144,-1.0,
4074,0.3568627450980393,-1.0,
4075,0.3019607843137255,-1.0,
4076,0.16862745098039222,-1.0,
4077,0.21568627450980382,-1.0,
4078,0.2784313725490195,-1.0,
4079,0.17647058823529416,-1.0,
4080,0.11372549019607847,-1.0,
4081,0.15294117647058814,-1.0,
4082,0.26274509803921564,-1.0,
4083,0.3568627450980393,-1.0,
4084,0.44313725490196076,-1.0,
4085,0.5058823529411764,-1.0,
4086,0.5215686274509803,-1.0,
4087,0.5450980392156863,-1.0,
4088,0.5686274509803921,-1.0,
4089,0.6235294117647059,-1.0,
4090,0.6705882352941177,-1.0,
4091,0.7176470588235293,-1.0,
4092,0.7411764705882353,-1.0,
4093,0.8196078431372549,-0.9921568627450981,
4094,0.8980392156862744,-0.9294117647058824,
4095,0.9607843137254901,-0.8588235294117648,
4096,1.0,-0.7725490196078432,
4097,0.9764705882352942,-0.8196078431372549,
4098,1.0,-0.7176470588235294,
4099,1.0,-0.7647058823529411,
4100,1.0,-0.7647058823529411,
4101,1.0,-0.7176470588235294,
4102,1.0,-0.6627450980392157,
4103,1.0,-0.5764705882352941,
4104,1.0,-0.48235294117647065,
4105,1.0,-0.39607843137254906,
4106,1.0,-0.3411764705882353,
4107,1.0,-0.2784313725490196,
4108,1.0,-0.2549019607843137,
4109,1.0,-0.21568627450980393,
4110,1.0,-0.21568627450980393,
4111,1.0,-0.19215686274509802,
4112,1.0,-0.0980392156862745,
4113,1.0,-0.07450980392156858,
4114,1.0,0.050980392156862786,
4115,1.0,0.1450980392156862,
4116,1.0,0.23921568627450984,
4117,1.0,0.33333333333333326,
4118,1.0,0.41960784313725497,
4119,1.0,0.4901960784313726,
4120,1.0,0.5607843137254902,
4121,1.0,0.5686274509803921,
4122,1.0,0.584313725490196,
4123,1.0,0.6470588235294117,
4124,1.0,0.6862745098039216,
4125,1.0,0.6627450980392156,
4126,1.0,0.7333333333333334,
4127,1.0,0.8117647058823529,
4128,0.9294117647058824,0.8901960784313725,
4129,0.8666666666666667,0.9529411764705882,
4130,0.8274509803921568,0.9843137254901961,
4131,0.7960784313725491,0.9921568627450981,
4132,0.7882352941176469,1.0,
4133,0.7176470588235293,1.0,
4134,0.6549019607843136,1.0,
4135,0.7333333333333334,1.0,
4136,0.6549019607843136,1.0,
4137,0.5921568627450979,1.0,
4138,0.4980392156862745,1.0,
4139,0.4039215686274509,1.0,
4140,0.3019607843137255,1.0,
4141,0.28627450980392144,1.0,
4142,0.24705882352941178,1.0,
4143,0.2078431372549019,1.0,
4144,0.22352941176470598,1.0,
4145,0.19215686274509802,1.0,
4146,0.16862745098039222,1.0,
4147,0.06666666666666665,1.0,
4148,-0.027450980392156876,1.0,
4149,-0.12941176470588234,1.0,
4150,-0.12941176470588234,1.0,
4151,-0.12941176470588234,1.0,
4152,-0.13725490196078427,1.0,
4153,-0.1843137254901961,1.0,
4154,-0.22352941176470587,1.0,
4155,-0.28627450980392155,1.0,
4156,-0.37254901960784315,1.0,
4157,-0.4745098039215686,1.0,
4158,-0.5529411764705883,1.0,
4159,-0.6,1.0,
4160,-0.6392156862745098,1.0,
4161,-0.6862745098039216,1.0,
4162,-0.6862745098039216,1.0,
4163,-0.6862745098039216,1.0,
4164,-0.7254901960784313,1.0,
4165,-0.7568627450980392,1.0,
4166,-0.8431372549019608,0.9764705882352942,
4167,-0.9058823529411765,0.9137254901960783,
4168,-0.9764705882352941,0.8509803921568628,
4169,-1.0,0.7960784313725491,
4170,-1.0,0.7882352941176469,
4171,-0.9843137254901961,0.803921568627451,
4172,-1.0,0.7960784313725491,
4173,-1.0,0.7882352941176469,
4174,-1.0,0.7333333333333334,
4175,-1.0,0.6392156862745098,
4176,-1.0,0.5607843137254902,
4177,-1.0,0.5294117647058822,
4178,-1.0,0.45882352941176463,
4179,-1.0,0.44313725490196076,
4180,-1.0,0.22352941176470598,
4181,-1.0,0.388235294117647,
4182,-1.0,0.3568627450980393,
4183,-1.0,0.28627450980392144,
4184,-1.0,0.24705882352941178,
4185,-1.0,0.15294117647058814,
4186,-1.0,0.0352941176470587,
4187,-1.0,0.0352941176470587,
4188,-1.0,0.019607843137254832,
4189,-1.0,0.0117647058823529,
4190,-1.0,0.0352941176470587,
4191,-1.0,-0.019607843137254943,
4192,-1.0,-0.10588235294117654,
4193,-1.0,-0.207843137254902,
4194,-1.0,-0.28627450980392155,
4195,-1.0,-0.37254901960784315,
4196,-1.0,-0.3803921568627451,
4197,-1.0,-0.3803921568627451,
4198,-1.0,-0.4274509803921569,
4199,-1.0,-0.45882352941176474,
4200,-1.0,-0.48235294117647065,
4201,-1.0,-0.5450980392156863,
4202,-1.0,-0.6235294117647059,
4203,-1.0,-0.7019607843137254,
4204,-1.0,-0.7803921568627451,
4205,-0.9607843137254902,-0.8588235294117648,
4206,-0.8823529411764706,-0.9372549019607843,
4207,-0.8274509803921568,-0.9921568627450981,
4208,-0.7411764705882353,-1.0,
4209,-0.6862745098039216,-1.0,
4210,-0.6784313725490196,-1.0,
4211,-0.6784313725490196,-1.0,
4212,-0.5372549019607843,-1.0,
4213,-0.5764705882352941,-1.0,
4214,-0.6392156862745098,-1.0,
4215,-0.5215686274509804,-1.0,
4216,-0.43529411764705883,-1.0,
4217,-0.34901960784313724,-1.0,
4218,-0.26274509803921564,-1.0,
4219,-0.2705882352941177,-1.0,
4220,-0.22352941176470587,-1.0,
4221,-0.16078431372549018,-1.0,
4222,-0.1843137254901961,-1.0,
4223,-0.16862745098039222,-1.0,
4224,-0.08235294117647063,-1.0,
4225,-0.0117647058823529,-1.0,
4226,0.08235294117647052,-1.0,
4227,0.19215686274509802,-1.0,
4228,0.2705882352941176,-1.0,
4229,0.3254901960784313,-1.0,
4230,0.3647058823529412,-1.0,
4231,0.3568627450980393,-1.0,
4232,0.37254901960784315,-1.0,
4233,0.37254901960784315,-1.0,
4234,0.44313725490196076,-1.0,
4235,0.5058823529411764,-1.0,
4236,0.615686274509804,-1.0,
4237,0.6627450980392156,-1.0,
4238,0.6784313725490196,-1.0,
4239,0.6862745098039216,-1.0,
4240,0.7176470588235293,-1.0,
4241,0.7411764705882353,-1.0,
4242,0.7490196078431373,-1.0,
4243,0.8117647058823529,-1.0,
4244,0.8823529411764706,-0.9450980392156862,
4245,0.9529411764705882,-0.8745098039215686,
4246,1.0,-0.7960784313725491,
4247,1.0,-0.7333333333333334,
4248,1.0,-0.6941176470588235,
4249,1.0,-0.7254901960784313,
4250,1.0,-0.7333333333333334,
4251,1.0,-0.6627450980392157,
4252,1.0,-0.6705882352941177,
4253,1.0,-0.4980392156862745,
4254,1.0,-0.22352941176470587,
4255,1.0,-0.4745098039215686,
4256,1.0,-0.34901960784313724,
4257,1.0,-0.3647058823529412,
4258,1.0,-0.3803921568627451,
4259,1.0,-0.403921568627451,
4260,1.0,-0.34901960784313724,
4261,1.0,-0.2549019607843137,
4262,1.0,-0.17647058823529416,
4263,1.0,-0.09019607843137256,
4264,1.0,-0.027450980392156876,
4265,1.0,-0.03529411764705881,
4266,1.0,-0.05882352941176472,
4267,1.0,-0.027450980392156876,
4268,1.0,0.0039215686274509665,
4269,1.0,0.06666666666666665,
4270,1.0,0.16862745098039222,
4271,1.0,0.26274509803921564,
4272,1.0,0.3411764705882352,
4273,1.0,0.4039215686274509,
4274,1.0,0.4509803921568627,
4275,1.0,0.44313725490196076,
4276,1.0,0.4274509803921569,
4277,1.0,0.48235294117647065,
4278,1.0,0.5450980392156863,
4279,1.0,0.584313725490196,
4280,1.0,0.6705882352941177,
4281,1.0,0.7568627450980392,
4282,0.9843137254901961,0.8352941176470587,
4283,0.9843137254901961,0.8196078431372549,
4284,0.9450980392156862,0.8588235294117648,
4285,0.8980392156862744,0.9058823529411764,
4286,0.9764705882352942,0.8274509803921568,
4287,0.9529411764705882,0.8666666666666667,
4288,0.8901960784313725,0.9372549019607843,
4289,0.8196078431372549,1.0,
4290,0.7333333333333334,1.0,
4291,0.6470588235294117,1.0,
4292,0.5764705882352941,1.0,
4293,0.5058823529411764,1.0,
4294,0.4509803921568627,1.0,
4295,0.4509803921568627,1.0,
4296,0.43529411764705883,1.0,
4297,0.3803921568627451,1.0,
4298,0.3176470588235294,1.0,
4299,0.30980392156862746,1.0,
4300,0.22352941176470598,1.0,
4301,0.1450980392156862,1.0,
4302,0.0352941176470587,1.0,
4303,-0.03529411764705881,1.0,
4304,-0.0980392156862745,1.0,
4305,-0.12941176470588234,1.0,
4306,-0.11372549019607847,1.0,
4307,-0.13725490196078427,1.0,
4308,-0.16862745098039222,1.0,
4309,-0.21568627450980393,1.0,
4310,-0.28627450980392155,1.0,
4311,-0.403921568627451,1.0,
4312,-0.4901960784313726,1.0,
4313,-0.5764705882352941,1.0,
4314,-0.6627450980392157,1.0,
4315,-0.6941176470588235,1.0,
4316,-0.7098039215686275,1.0,
4317,-0.7333333333333334,1.0,
4318,-0.7725490196078432,1.0,
4319,-0.8196078431372549,0.9764705882352942,
4320,-0.8352941176470589,0.9764705882352942,
4321,-0.8745098039215686,0.9450980392156862,
4322,-0.9372549019607843,0.8901960784313725,
4323,-0.9843137254901961,0.8352941176470587,
4324,-1.0,0.7411764705882353,
4325,-1.0,0.6705882352941177,
4326,-1.0,0.5764705882352941,
4327,-1.0,0.48235294117647065,
4328,-1.0,0.388235294117647,
4329,-1.0,0.2941176470588236,
4330,-1.0,0.21568627450980382,
4331,-1.0,0.12941176470588234,
4332,-1.0,0.1215686274509804,
4333,-1.0,-0.019607843137254943,
4334,-1.0,-0.07450980392156858,
4335,-1.0,-0.06666666666666665,
4336,-1.0,-0.16862745098039222,
4337,-1.0,-0.26274509803921564,
4338,-1.0,-0.3411764705882353,
4339,-1.0,-0.5450980392156863,
4340,-1.0,-0.7098039215686275,
4341,-1.0,-0.5215686274509804,
4342,-1.0,-0.6313725490196078,
4343,-1.0,-0.6627450980392157,
4344,-1.0,-0.7411764705882353,
4345,-1.0,-0.788235294117647,
4346,-0.9686274509803922,-0.8509803921568627,
4347,-0.9058823529411765,-0.9215686274509804,
4348,-0.8274509803921568,-0.9921568627450981,
4349,-0.7490196078431373,-1.0,
4350,-0.6627450980392157,-1.0,
4351,-0.5764705882352941,-1.0,
4352,-0.4980392156862745,-1.0,
4353,-0.4274509803921569,-1.0,
4354,-0.37254901960784315,-1.0,
4355,-0.2941176470588236,-1.0,
4356,-0.1843137254901961,-1.0,
4357,-0.12941176470588234,-1.0,
4358,-0.0980392156862745,-1.0,
4359,-0.0117647058823529,-1.0,
4360,0.09019607843137245,-1.0,
4361,0.1215686274509804,-1.0,
4362,0.1843137254901961,-1.0,
4363,0.3176470588235294,-1.0,
4364,0.4509803921568627,-1.0,
4365,0.3647058823529412,-1.0,
4366,0.46666666666666656,-1.0,
4367,0.5372549019607842,-1.0,
4368,0.6470588235294117,-1.0,
4369,0.7098039215686274,-1.0,
4370,0.7725490196078431,-1.0,
4371,0.8509803921568628,-0.9686274509803922,
4372,0.9215686274509804,-0.9058823529411765,
4373,0.9843137254901961,-0.8352941176470589,
4374,1.0,-0.7568627450980392,
4375,1.0,-0.6705882352941177,
4376,1.0,-0.5686274509803921,
4377,1.0,-0.4901960784313726,
4378,1.0,-0.403921568627451,
4379,1.0,-0.3019607843137255,
4380,1.0,-0.21568627450980393,
4381,1.0,-0.11372549019607847,
4382,1.0,-0.0117647058823529,
4383,1.0,0.08235294117647052,
4384,1.0,0.19215686274509802,
4385,1.0,0.2784313725490195,
4386,1.0,0.3803921568627451,
4387,1.0,0.4745098039215687,
4388,1.0,0.5607843137254902,
4389,1.0,0.6470588235294117,
4390,1.0,0.7333333333333334,
4391,1.0,0.8117647058823529,
4392,0.9529411764705882,0.8588235294117648,
4393,0.9294117647058824,0.8823529411764706,
4394,0.8666666666666667,0.9372549019607843,
4395,0.8431372549019607,0.9529411764705882,
4396,0.803921568627451,0.9843137254901961,
4397,0.7176470588235293,1.0,
4398,0.6941176470588235,1.0,
4399,0.6627450980392156,1.0,
4400,0.607843137254902,1.0,
4401,0.5372549019607842,1.0,
4402,0.4745098039215687,1.0,
4403,0.39607843137254894,1.0,
4404,0.2941176470588236,1.0,
4405,0.21568627450980382,1.0,
4406,0.1215686274509804,1.0,
4407,0.019607843137254832,1.0,
4408,-0.08235294117647063,1.0,
4409,-0.19215686274509802,1.0,
4410,-0.28627450980392155,1.0,
4411,-0.37254901960784315,1.0,
4412,-0.43529411764705883,1.0,
4413,-0.4901960784313726,1.0,
4414,-0.5294117647058824,1.0,
4415,-0.6,1.0,
4416,-0.6313725490196078,1.0,
4417,-0.6470588235294118,1.0,
4418,-0.7647058823529411,1.0,
4419,-0.7960784313725491,0.9921568627450981,
4420,-0.8274509803921568,0.968627450980392,
4421,-0.8666666666666667,0.9450980392156862,
4422,-0.9529411764705882,0.8666666666666667,
4423,-0.9921568627450981,0.8274509803921568,
4424,-1.0,0.7568627450980392,
4425,-1.0,0.6705882352941177,
4426,-1.0,0.5921568627450979,
4427,-1.0,0.5058823529411764,
4428,-1.0,0.3647058823529412,
4429,-1.0,0.33333333333333326,
4430,-1.0,0.21568627450980382,
4431,-1.0,0.16862745098039222,
4432,-1.0,0.04313725490196085,
4433,-1.0,-0.019607843137254943,
4434,-1.0,-0.11372549019607847,
4435,-1.0,-0.16862745098039222,
4436,-1.0,-0.37254901960784315,
4437,-1.0,-0.3568627450980393,
4438,-1.0,-0.4274509803921569,
4439,-1.0,-0.5607843137254902,
4440,-1.0,-0.6470588235294118,
4441,-1.0,-0.6941176470588235,
4442,-1.0,-0.7725490196078432,
4443,-0.9686274509803922,-0.8352941176470589,
4444,-0.8901960784313725,-0.9137254901960784,
4445,-0.8509803921568627,-0.9529411764705882,
4446,-0.7960784313725491,-0.9921568627450981,
4447,-0.7098039215686275,-1.0,
4448,-0.6392156862745098,-1.0,
4449,-0.5686274509803921,-1.0,
4450,-0.5372549019607843,-1.0,
4451,-0.41960784313725497,-1.0,
4452,-0.3254901960784313,-1.0,
4453,-0.3254901960784313,-1.0,
4454,-0.26274509803921564,-1.0,
4455,-0.13725490196078427,-1.0,
4456,-0.10588235294117654,-1.0,
4457,-0.019607843137254943,-1.0,
4458,0.07450980392156858,-1.0,
4459,0.16862745098039222,-1.0,
4460,0.2705882352941176,-1.0,
4461,0.37254901960784315,-1.0,
4462,0.45882352941176463,-1.0,
4463,0.5450980392156863,-1.0,
4464,0.6470588235294117,-1.0,
4465,0.7098039215686274,-1.0,
4466,0.7333333333333334,-1.0,
4467,0.780392156862745,-1.0,
4468,0.8588235294117648,-0.9450980392156862,
4469,0.9294117647058824,-0.8823529411764706,
4470,0.9529411764705882,-0.8431372549019608,
4471,1.0,-0.7333333333333334,
4472,1.0,-0.6784313725490196,
4473,1.0,-0.6392156862745098,
4474,1.0,-0.5529411764705883,
4475,1.0,-0.4901960784313726,
4476,1.0,-0.4745098039215686,
4477,1.0,-0.44313725490196076,
4478,1.0,-0.403921568627451,
4479,1.0,-0.3176470588235294,
4480,1.0,-0.2313725490196079,
4481,1.0,-0.11372549019607847,
4482,1.0,-0.04313725490196085,
4483,1.0,0.05882352941176472,
4484,1.0,0.17647058823529416,
4485,1.0,0.24705882352941178,
4486,1.0,0.2705882352941176,
4487,1.0,0.388235294117647,
4488,1.0,0.4509803921568627,
4489,1.0,0.4980392156862745,
4490,1.0,0.5529411764705883,
4491,1.0,0.6470588235294117,
4492,1.0,0.7411764705882353,
4493,1.0,0.7647058823529411,
4494,0.9764705882352942,0.8196078431372549,
4495,0.9294117647058824,0.8745098039215686,
4496,0.8823529411764706,0.9215686274509804,
4497,0.8431372549019607,0.9607843137254901,
4498,0.7647058823529411,1.0,
4499,0.7411764705882353,1.0,
4500,0.6784313725490196,1.0,
4501,0.6000000000000001,1.0,
4502,0.5137254901960784,1.0,
4503,0.41960784313725497,1.0,
4504,0.33333333333333326,1.0,
4505,0.050980392156862786,1.0,
4506,0.04313725490196085,1.0,
4507,0.0352941176470587,1.0,
4508,-0.07450980392156858,1.0,
4509,-0.16862745098039222,1.0,
4510,-0.2705882352941177,1.0,
4511,-0.3647058823529412,1.0,
4512,-0.45882352941176474,1.0,
4513,-0.5529411764705883,1.0,
4514,-0.6392156862745098,1.0,
4515,-0.7098039215686275,1.0,
4516,-0.7960784313725491,1.0,
4517,-0.8666666666666667,0.9529411764705882,
4518,-0.9529411764705882,0.8745098039215686,
4519,-0.9764705882352941,0.8352941176470587,
4520,-1.0,0.7333333333333334,
4521,-1.0,0.6470588235294117,
4522,-1.0,0.584313725490196,
4523,-1.0,0.5058823529411764,
4524,-1.0,0.4274509803921569,
4525,-1.0,0.37254901960784315,
4526,-1.0,0.3254901960784313,
4527,-1.0,0.2941176470588236,
4528,-1.0,0.3176470588235294,
4529,-1.0,0.23921568627450984,
4530,-1.0,0.19215686274509802,
4531,-1.0,0.13725490196078427,
4532,-1.0,0.027450980392156765,
4533,-1.0,-0.05882352941176472,
4534,-1.0,-0.16862745098039222,
4535,-1.0,-0.26274509803921564,
4536,-1.0,-0.3568627450980393,
4537,-1.0,-0.4509803921568627,
4538,-1.0,-0.5372549019607843,
4539,-1.0,-0.6392156862745098,
4540,-1.0,-0.7254901960784313,
4541,-1.0,-0.803921568627451,
4542,-0.9450980392156862,-0.8823529411764706,
4543,-0.8901960784313725,-0.9372549019607843,
4544,-0.8196078431372549,-1.0,
4545,-0.7647058823529411,-1.0,
4546,-0.7960784313725491,-1.0,
4547,-0.7333333333333334,-1.0,
4548,-0.6941176470588235,-1.0,
4549,-0.6470588235294118,-1.0,
4550,-0.607843137254902,-1.0,
4551,-0.5372549019607843,-1.0,
4552,-0.5058823529411764,-1.0,
4553,-0.4274509803921569,-1.0,
4554,-0.3254901960784313,-1.0,
4555,-0.2313725490196079,-1.0,
4556,-0.1215686274509804,-1.0,
4557,-0.03529411764705881,-1.0,
4558,0.05882352941176472,-1.0,
4559,0.16078431372549007,-1.0,
4560,0.2078431372549019,-1.0,
4561,0.23921568627450984,-1.0,
4562,0.30980392156862746,-1.0,
4563,0.3176470588235294,-1.0,
4564,0.3568627450980393,-1.0,
4565,0.4117647058823528,-1.0,
4566,0.44313725490196076,-1.0,
4567,0.4980392156862745,-1.0,
4568,0.5764705882352941,-1.0,
4569,0.6627450980392156,-1.0,
4570,0.7490196078431373,-1.0,
4571,0.8274509803921568,-0.9921568627450981,
4572,0.8588235294117648,-0.9529411764705882,
4573,0.8745098039215686,-0.9294117647058824,
4574,0.8666666666666667,-0.9294117647058824,
4575,0.8823529411764706,-0.9215686274509804,
4576,0.9137254901960783,-0.8980392156862745,
4577,0.9450980392156862,-0.8745098039215686,
4578,1.0,-0.8117647058823529,
4579,1.0,-0.7411764705882353,
4580,1.0,-0.6549019607843137,
4581,1.0,-0.5607843137254902,
4582,1.0,-0.5215686274509804,
4583,1.0,-0.45882352941176474,
4584,1.0,-0.2705882352941177,
4585,1.0,-0.403921568627451,
4586,1.0,-0.44313725490196076,
4587,1.0,-0.388235294117647,
4588,1.0,-0.2784313725490196,
4589,1.0,-0.1843137254901961,
4590,1.0,-0.15294117647058825,
4591,1.0,-0.05882352941176472,
4592,1.0,0.027450980392156765,
4593,1.0,0.050980392156862786,
4594,1.0,0.0352941176470587,
4595,1.0,0.0980392156862746,
4596,1.0,0.06666666666666665,
4597,1.0,0.11372549019607847,
4598,1.0,0.19215686274509802,
4599,1.0,0.2941176470588236,
4600,1.0,0.388235294117647,
4601,1.0,0.4745098039215687,
4602,1.0,0.48235294117647065,
4603,1.0,0.5450980392156863,
4604,1.0,0.5686274509803921,
4605,1.0,0.5921568627450979,
4606,1.0,0.5764705882352941,
4607,1.0,0.607843137254902,
4608,1.0,0.6941176470588235,
4609,1.0,0.7725490196078431,
4610,0.9764705882352942,0.8431372549019607,
4611,0.9372549019607843,0.8823529411764706,
4612,0.9372549019607843,0.8588235294117648,
4613,0.968627450980392,0.8274509803921568,
4614,0.9843137254901961,0.8274509803921568,
4615,0.9372549019607843,0.8901960784313725,
4616,0.8666666666666667,0.9529411764705882,
4617,0.7882352941176469,1.0,
4618,0.7098039215686274,1.0,
4619,0.6549019607843136,1.0,
4620,0.6862745098039216,1.0,
4621,0.607843137254902,1.0,
4622,0.5686274509803921,1.0,
4623,0.584313725490196,1.0,
4624,0.5372549019607842,1.0,
4625,0.48235294117647065,1.0,
4626,0.4117647058823528,1.0,
4627,0.30980392156862746,1.0,
4628,0.23921568627450984,1.0,
4629,0.2549019607843137,1.0,
4630,0.2549019607843137,1.0,
4631,0.21568627450980382,1.0,
4632,0.2078431372549019,1.0,
4633,0.16078431372549007,1.0,
4634,0.05882352941176472,1.0,
4635,-0.027450980392156876,1.0,
4636,-0.13725490196078427,1.0,
4637,-0.19215686274509802,1.0,
4638,-0.1843137254901961,1.0,
4639,-0.16862745098039222,1.0,
4640,-0.207843137254902,1.0,
4641,-0.22352941176470587,1.0,
4642,-0.26274509803921564,1.0,
4643,-0.3647058823529412,1.0,
4644,-0.4509803921568627,1.0,
4645,-0.5607843137254902,1.0,
4646,-0.6,1.0,
4647,-0.615686274509804,1.0,
4648,-0.6470588235294118,1.0,
4649,-0.607843137254902,1.0,
4650,-0.6470588235294118,1.0,
4651,-0.6784313725490196,1.0,
4652,-0.7568627450980392,1.0,
4653,-0.8352941176470589,0.9764705882352942,
4654,-0.9058823529411765,0.9215686274509804,
4655,-0.9372549019607843,0.8823529411764706,
4656,-0.8823529411764706,0.9215686274509804,
4657,-0.9686274509803922,0.8352941176470587,
4658,-0.9137254901960784,0.8980392156862744,
4659,-0.9686274509803922,0.8431372549019607,
4660,-1.0,0.803921568627451,
4661,-1.0,0.7333333333333334,
4662,-1.0,0.6392156862745098,
4663,-1.0,0.5450980392156863,
4664,-1.0,0.5215686274509803,
4665,-1.0,0.4509803921568627,
4666,-1.0,0.4509803921568627,
4667,-1.0,0.28627450980392144,
4668,-1.0,0.23921568627450984,
4669,-1.0,0.3803921568627451,
4670,-1.0,0.24705882352941178,
4671,-1.0,0.22352941176470598,
4672,-1.0,0.12941176470588234,
4673,-1.0,0.050980392156862786,
4674,-1.0,-0.05882352941176472,
4675,-1.0,-0.16078431372549018,
4676,-1.0,-0.2549019607843137,
4677,-1.0,-0.3254901960784313,
4678,-1.0,-0.2941176470588236,
4679,-1.0,-0.3176470588235294,
4680,-1.0,-0.37254901960784315,
4681,-1.0,-0.33333333333333337,
4682,-1.0,-0.4117647058823529,
4683,-1.0,-0.48235294117647065,
4684,-1.0,-0.5764705882352941,
4685,-1.0,-0.6627450980392157,
4686,-1.0,-0.7176470588235294,
4687,-1.0,-0.6941176470588235,
4688,-1.0,-0.7333333333333334,
4689,-0.9843137254901961,-0.8117647058823529,
4690,-0.9607843137254902,-0.8431372549019608,
4691,-0.9529411764705882,-0.8588235294117648,
4692,-0.9450980392156862,-0.8745098039215686,
4693,-0.8980392156862745,-0.9294117647058824,
4694,-0.8196078431372549,-0.9921568627450981,
4695,-0.7411764705882353,-1.0,
4696,-0.6705882352941177,-1.0,
4697,-0.6470588235294118,-1.0,
4698,-0.6470588235294118,-1.0,
4699,-0.6313725490196078,-1.0,
4700,-0.6549019607843137,-1.0,
4701,-0.6235294117647059,-1.0,
4702,-0.5372549019607843,-1.0,
4703,-0.44313725490196076,-1.0,
4704,-0.3411764705882353,-1.0,
4705,-0.3176470588235294,-1.0,
4706,-0.34901960784313724,-1.0,
4707,-0.3254901960784313,-1.0,
4708,-0.28627450980392155,-1.0,
4709,-0.23921568627450984,-1.0,
4710,-0.207843137254902,-1.0,
4711,-0.11372549019607847,-1.0,
4712,-0.0117647058823529,-1.0,
4713,0.08235294117647052,-1.0,
4714,0.1450980392156862,-1.0,
4715,0.19215686274509802,-1.0,
4716,0.19999999999999996,-1.0,
4717,0.2549019607843137,-1.0,
4718,0.24705882352941178,-1.0,
4719,0.2549019607843137,-1.0,
4720,0.3254901960784313,-1.0,
4721,0.41960784313725497,-1.0,
4722,0.5137254901960784,-1.0,
4723,0.5686274509803921,-1.0,
4724,0.5450980392156863,-1.0,
4725,0.5529411764705883,-1.0,
4726,0.5529411764705883,-1.0,
4727,0.5764705882352941,-1.0,
4728,0.6392156862745098,-1.0,
4729,0.7254901960784315,-1.0,
4730,0.7960784313725491,-1.0,
4731,0.8588235294117648,-0.9607843137254902,
4732,0.8431372549019607,-0.9607843137254902,
4733,0.8274509803921568,-0.9686274509803922,
4734,0.8901960784313725,-0.9137254901960784,
4735,0.8666666666666667,-0.9529411764705882,
4736,0.9058823529411764,-0.9294117647058824,
4737,0.9764705882352942,-0.8352941176470589,
4738,1.0,-0.7098039215686275,
4739,1.0,-0.7411764705882353,
4740,1.0,-0.6235294117647059,
4741,1.0,-0.6392156862745098,
4742,1.0,-0.6313725490196078,
4743,1.0,-0.5843137254901961,
4744,1.0,-0.5372549019607843,
4745,1.0,-0.5450980392156863,
4746,1.0,-0.4666666666666667,
4747,1.0,-0.37254901960784315,
4748,1.0,-0.2705882352941177,
4749,1.0,-0.19215686274509802,
4750,1.0,-0.16862745098039222,
4751,1.0,-0.15294117647058825,
4752,1.0,-0.11372549019607847,
4753,1.0,-0.050980392156862786,
4754,1.0,-0.04313725490196085,
4755,1.0,-0.027450980392156876,
4756,1.0,0.05882352941176472,
4757,1.0,0.16078431372549007,
4758,1.0,0.26274509803921564,
4759,1.0,0.3411764705882352,
4760,1.0,0.4274509803921569,
4761,1.0,0.5137254901960784,
4762,1.0,0.5450980392156863,
4763,1.0,0.5450980392156863,
4764,1.0,0.5529411764705883,
4765,1.0,0.6000000000000001,
4766,1.0,0.6392156862745098,
4767,1.0,0.6862745098039216,
4768,1.0,0.7490196078431373,
