Sample Index,I (In-phase),Q (Quadrature),FFT Size
794,-0.6941176470588235,-1.0,
795,-0.788235294117647,-1.0,
796,-0.8509803921568627,-0.9686274509803922,
797,-0.788235294117647,-1.0,
798,-0.8431372549019608,-0.9529411764705882,
799,-0.9215686274509804,-0.8901960784313725,
800,-0.9058823529411765,-0.9215686274509804,
801,-0.8588235294117648,-0.9607843137254902,
802,-0.9921568627450981,-0.8117647058823529,
803,-1.0,-0.8196078431372549,
804,-0.9607843137254902,-0.8588235294117648,
805,-1.0,-0.7490196078431373,
806,-1.0,-0.7019607843137254,
807,-1.0,-0.7333333333333334,
808,-1.0,-0.5843137254901961,
809,-1.0,-0.5529411764705883,
810,-1.0,-0.615686274509804,
811,-1.0,-0.48235294117647065,
812,-1.0,-0.4509803921568627,
813,-1.0,-0.5058823529411764,
814,-1.0,-0.48235294117647065,
815,-1.0,-0.30980392156862746,
816,-1.0,-0.3647058823529412,
817,-1.0,-0.37254901960784315,
818,-1.0,-0.1843137254901961,
819,-1.0,-0.22352941176470587,
820,-1.0,-0.22352941176470587,
821,-1.0,-0.12941176470588234,
822,-1.0,-0.0980392156862745,
823,-1.0,-0.13725490196078427,
824,-1.0,-0.09019607843137256,
825,-1.0,0.0352941176470587,
826,-1.0,-0.0117647058823529,
827,-1.0,-0.0117647058823529,
828,-1.0,0.16862745098039222,
829,-1.0,0.1450980392156862,
830,-1.0,0.1215686274509804,
831,-1.0,0.33333333333333326,
832,-1.0,0.2941176470588236,
833,-1.0,0.2784313725490195,
834,-1.0,0.43529411764705883,
835,-1.0,0.4509803921568627,
836,-1.0,0.4039215686274509,
837,-1.0,0.5215686274509803,
838,-1.0,0.5686274509803921,
839,-1.0,0.5058823529411764,
840,-1.0,0.5686274509803921,
841,-1.0,0.6784313725490196,
842,-1.0,0.6470588235294117,
843,-1.0,0.6470588235294117,
844,-1.0,0.7647058823529411,
845,-1.0,0.7725490196078431,
846,-1.0,0.7098039215686274,
847,-0.9843137254901961,0.8117647058823529,
848,-0.9450980392156862,0.8745098039215686,
849,-1.0,0.8117647058823529,
850,-0.9450980392156862,0.8588235294117648,
851,-0.8431372549019608,0.9764705882352942,
852,-0.9137254901960784,0.9137254901960783,
853,-0.8509803921568627,0.9529411764705882,
854,-0.7176470588235294,1.0,
855,-0.788235294117647,1.0,
856,-0.7490196078431373,1.0,
857,-0.6235294117647059,1.0,
858,-0.6627450980392157,1.0,
859,-0.7019607843137254,1.0,
860,-0.5450980392156863,1.0,
861,-0.5294117647058824,1.0,
862,-0.5843137254901961,1.0,
863,-0.4509803921568627,1.0,
864,-0.37254901960784315,1.0,
865,-0.48235294117647065,1.0,
866,-0.403921568627451,1.0,
867,-0.2941176470588236,1.0,
868,-0.3647058823529412,1.0,
869,-0.2549019607843137,1.0,
870,-0.16078431372549018,1.0,
871,-0.19215686274509802,1.0,
872,-0.2313725490196079,1.0,
873,-0.09019607843137256,1.0,
874,-0.027450980392156876,1.0,
875,-0.1215686274509804,1.0,
876,0.027450980392156765,1.0,
877,0.1215686274509804,1.0,
878,0.027450980392156765,1.0,
879,0.08235294117647052,1.0,
880,0.24705882352941178,1.0,
881,0.17647058823529416,1.0,
882,0.16078431372549007,1.0,
883,0.3019607843137255,1.0,
884,0.3254901960784313,1.0,
885,0.2784313725490195,1.0,
886,0.4039215686274509,1.0,
887,0.46666666666666656,1.0,
888,0.41960784313725497,1.0,
889,0.5450980392156863,1.0,
890,0.607843137254902,1.0,
891,0.5215686274509803,1.0,
892,0.5294117647058822,1.0,
893,0.6784313725490196,1.0,
894,0.6705882352941177,1.0,
895,0.6705882352941177,1.0,
896,0.780392156862745,1.0,
897,0.7647058823529411,1.0,
898,0.7647058823529411,1.0,
899,0.8352941176470587,0.9529411764705882,
900,0.8823529411764706,0.9372549019607843,
901,0.8509803921568628,0.9607843137254901,
902,0.9294117647058824,0.8666666666666667,
903,0.9764705882352942,0.8274509803921568,
904,0.9607843137254901,0.8666666666666667,
905,0.9372549019607843,0.8745098039215686,
906,1.0,0.7411764705882353,
907,1.0,0.7725490196078431,
908,1.0,0.7568627450980392,
909,1.0,0.607843137254902,
910,1.0,0.6470588235294117,
911,1.0,0.6000000000000001,
912,1.0,0.5215686274509803,
913,1.0,0.5058823529411764,
914,1.0,0.5450980392156863,
915,1.0,0.3803921568627451,
916,1.0,0.3647058823529412,
917,1.0,0.41960784313725497,
918,1.0,0.33333333333333326,
919,1.0,0.21568627450980382,
920,1.0,0.2941176470588236,
921,1.0,0.21568627450980382,
922,1.0,0.0980392156862746,
923,1.0,0.1450980392156862,
924,1.0,0.19215686274509802,
925,1.0,-0.0117647058823529,
926,1.0,-0.019607843137254943,
927,1.0,0.027450980392156765,
928,1.0,-0.03529411764705881,
929,1.0,-0.14509803921568631,
930,1.0,-0.0980392156862745,
931,1.0,-0.13725490196078427,
932,1.0,-0.2705882352941177,
933,1.0,-0.21568627450980393,
934,1.0,-0.2313725490196079,
935,1.0,-0.3568627450980393,
936,1.0,-0.34901960784313724,
937,1.0,-0.33333333333333337,
938,1.0,-0.43529411764705883,
939,1.0,-0.5058823529411764,
940,1.0,-0.4117647058823529,
941,1.0,-0.48235294117647065,
942,1.0,-0.6,
943,1.0,-0.5686274509803921,
944,1.0,-0.592156862745098,
945,1.0,-0.7411764705882353,
946,1.0,-0.6941176470588235,
947,1.0,-0.7098039215686275,
948,0.9843137254901961,-0.8196078431372549,
949,0.9843137254901961,-0.8352941176470589,
950,1.0,-0.7568627450980392,
951,1.0,-0.7333333333333334,
952,0.9058823529411764,-0.9137254901960784,
953,0.9372549019607843,-0.8901960784313725,
954,0.8509803921568628,-0.9450980392156862,
955,0.7882352941176469,-1.0,
956,0.8509803921568628,-0.9686274509803922,
957,0.8196078431372549,-0.9843137254901961,
958,0.6941176470588235,-1.0,
959,0.7254901960784315,-1.0,
960,0.7568627450980392,-1.0,
961,0.6000000000000001,-1.0,
962,0.6000000000000001,-1.0,
963,0.6313725490196078,-1.0,
964,0.45882352941176463,-1.0,
965,0.46666666666666656,-1.0,
966,0.5372549019607842,-1.0,
967,0.41960784313725497,-1.0,
968,0.3176470588235294,-1.0,
969,0.4039215686274509,-1.0,
970,0.2784313725490195,-1.0,
971,0.2078431372549019,-1.0,
972,0.24705882352941178,-1.0,
973,0.19215686274509802,-1.0,
974,0.06666666666666665,-1.0,
975,0.10588235294117654,-1.0,
976,0.10588235294117654,-1.0,
977,-0.0117647058823529,-1.0,
978,-0.04313725490196085,-1.0,
979,0.050980392156862786,-1.0,
980,-0.050980392156862786,-1.0,
981,-0.16862745098039222,-1.0,
982,-0.11372549019607847,-1.0,
983,-0.17647058823529416,-1.0,
984,-0.33333333333333337,-1.0,
985,-0.23921568627450984,-1.0,
986,-0.23921568627450984,-1.0,
987,-0.388235294117647,-1.0,
988,-0.403921568627451,-1.0,
989,-0.39607843137254906,-1.0,
990,-0.4509803921568627,-1.0,
991,-0.4980392156862745,-1.0,
992,-0.5686274509803921,-1.0,
993,-0.6392156862745098,-1.0,
994,-0.6705882352941177,-1.0,
995,-0.6313725490196078,-1.0,
996,-0.7019607843137254,-1.0,
997,-0.7568627450980392,-1.0,
998,-0.7254901960784313,-1.0,
999,-0.7176470588235294,-1.0,
1000,-0.8666666666666667,-0.9529411764705882,
1001,-0.8431372549019608,-0.9843137254901961,
1002,-0.803921568627451,-1.0,
1003,-0.8823529411764706,-0.9215686274509804,
1004,-0.9529411764705882,-0.8745098039215686,
1005,-0.8901960784313725,-0.9294117647058824,
1006,-0.9921568627450981,-0.803921568627451,
1007,-1.0,-0.7647058823529411,
1008,-1.0,-0.803921568627451,
1009,-1.0,-0.6941176470588235,
1010,-1.0,-0.6470588235294118,
1011,-1.0,-0.6862745098039216,
1012,-1.0,-0.6313725490196078,
1013,-1.0,-0.5137254901960784,
1014,-1.0,-0.5764705882352941,
1015,-1.0,-0.5529411764705883,
1016,-1.0,-0.3803921568627451,
1017,-1.0,-0.43529411764705883,
1018,-1.0,-0.44313725490196076,
1019,-1.0,-0.3254901960784313,
1020,-1.0,-0.30980392156862746,
1021,-1.0,-0.34901960784313724,
1022,-1.0,-0.21568627450980393,
1023,-1.0,-0.12941176470588234,
1024,-1.0,-0.23921568627450984,
1025,-1.0,-0.17647058823529416,
1026,-1.0,-0.050980392156862786,
1027,-1.0,-0.08235294117647063,
1028,-1.0,-0.0980392156862745,
1029,-1.0,0.06666666666666665,
1030,-1.0,0.07450980392156858,
1031,-1.0,0.0039215686274509665,
1032,-1.0,0.12941176470588234,
1033,-1.0,0.04313725490196085,
1034,-1.0,0.06666666666666665,
1035,-1.0,0.3176470588235294,
1036,-1.0,0.30980392156862746,
1037,-1.0,0.30980392156862746,
1038,-1.0,0.3568627450980393,
1039,-1.0,0.4901960784313726,
1040,-1.0,0.43529411764705883,
1041,-1.0,0.4117647058823528,
1042,-1.0,0.5764705882352941,
1043,-1.0,0.5764705882352941,
1044,-1.0,0.4980392156862745,
1045,-1.0,0.6392156862745098,
1046,-1.0,0.6941176470588235,
1047,-1.0,0.6549019607843136,
1048,-1.0,0.7411764705882353,
1049,-1.0,0.8117647058823529,
1050,-1.0,0.7647058823529411,
1051,-0.9686274509803922,0.8274509803921568,
1052,-0.8901960784313725,0.9294117647058824,
1053,-0.9529411764705882,0.8666666666666667,
1054,-0.9686274509803922,0.8431372549019607,
1055,-0.8274509803921568,0.9764705882352942,
1056,-0.8431372549019608,0.9764705882352942,
1057,-0.9137254901960784,0.9137254901960783,
1058,-0.8274509803921568,0.968627450980392,
1059,-0.7254901960784313,1.0,
1060,-0.803921568627451,1.0,
1061,-0.7254901960784313,1.0,
1062,-0.6392156862745098,1.0,
1063,-0.6705882352941177,1.0,
1064,-0.6627450980392157,1.0,
1065,-0.5058823529411764,1.0,
1066,-0.5529411764705883,1.0,
1067,-0.5450980392156863,1.0,
1068,-0.39607843137254906,1.0,
1069,-0.4117647058823529,1.0,
1070,-0.41960784313725497,1.0,
1071,-0.24705882352941178,1.0,
1072,-0.2549019607843137,1.0,
1073,-0.30980392156862746,1.0,
1074,-0.13725490196078427,1.0,
1075,-0.0980392156862745,1.0,
1076,-0.1843137254901961,1.0,
1077,-0.06666666666666665,1.0,
1078,0.050980392156862786,1.0,
1079,-0.04313725490196085,1.0,
1080,-0.0117647058823529,1.0,
1081,0.09019607843137245,1.0,
1082,0.10588235294117654,1.0,
1083,0.050980392156862786,1.0,
1084,0.07450980392156858,1.0,
1085,0.21568627450980382,1.0,
1086,0.19999999999999996,1.0,
1087,0.2941176470588236,1.0,
1088,0.4039215686274509,1.0,
1089,0.30980392156862746,1.0,
1090,0.3568627450980393,1.0,
1091,0.4745098039215687,1.0,
1092,0.46666666666666656,1.0,
1093,0.44313725490196076,1.0,
1094,0.6000000000000001,1.0,
1095,0.6000000000000001,1.0,
1096,0.5450980392156863,1.0,
1097,0.6392156862745098,1.0,
1098,0.7176470588235293,1.0,
1099,0.6784313725490196,1.0,
1100,0.780392156862745,1.0,
1101,0.8666666666666667,0.9529411764705882,
1102,0.7725490196078431,1.0,
1103,0.8588235294117648,0.9450980392156862,
1104,0.8196078431372549,0.968627450980392,
1105,0.8588235294117648,0.9450980392156862,
1106,0.9372549019607843,0.8666666666666667,
1107,0.9372549019607843,0.8588235294117648,
1108,1.0,0.803921568627451,
1109,0.9764705882352942,0.8274509803921568,
1110,1.0,0.6862745098039216,
1111,1.0,0.6941176470588235,
1112,1.0,0.7490196078431373,
1113,1.0,0.6627450980392156,
1114,1.0,0.5921568627450979,
1115,1.0,0.6392156862745098,
1116,1.0,0.5372549019607842,
1117,1.0,0.4117647058823528,
1118,1.0,0.5137254901960784,
1119,1.0,0.48235294117647065,
1120,1.0,0.3568627450980393,
1121,1.0,0.3647058823529412,
1122,1.0,0.4117647058823528,
1123,1.0,0.1843137254901961,
1124,1.0,0.21568627450980382,
1125,1.0,0.2078431372549019,
1126,1.0,0.04313725490196085,
1127,1.0,0.06666666666666665,
1128,1.0,0.16078431372549007,
1129,1.0,-0.03529411764705881,
1130,1.0,-0.09019607843137256,
1131,1.0,-0.027450980392156876,
1132,1.0,-0.0980392156862745,
1133,1.0,-0.21568627450980393,
1134,1.0,-0.13725490196078427,
1135,1.0,-0.16862745098039222,
1136,1.0,-0.26274509803921564,
1137,1.0,-0.2941176470588236,
1138,1.0,-0.23921568627450984,
1139,1.0,-0.34901960784313724,
1140,1.0,-0.4117647058823529,
1141,1.0,-0.3568627450980393,
1142,1.0,-0.4117647058823529,
1143,1.0,-0.5529411764705883,
1144,1.0,-0.4901960784313726,
1145,1.0,-0.4980392156862745,
1146,1.0,-0.6627450980392157,
1147,1.0,-0.6392156862745098,
1148,1.0,-0.6313725490196078,
1149,1.0,-0.7803921568627451,
1150,1.0,-0.7490196078431373,
1151,1.0,-0.7647058823529411,
1152,0.9372549019607843,-0.8666666666666667,
1153,0.9529411764705882,-0.8666666666666667,
1154,0.9450980392156862,-0.8666666666666667,
1155,0.8352941176470587,-0.9686274509803922,
1156,0.8352941176470587,-0.9843137254901961,
1157,0.8823529411764706,-0.9372549019607843,
1158,0.7725490196078431,-1.0,
1159,0.7254901960784315,-1.0,
1160,0.803921568627451,-1.0,
1161,0.7490196078431373,-1.0,
1162,0.6235294117647059,-1.0,
1163,0.6627450980392156,-1.0,
1164,0.7333333333333334,-1.0,
1165,0.6941176470588235,-1.0,
1166,0.5450980392156863,-1.0,
1167,0.615686274509804,-1.0,
1168,0.5137254901960784,-1.0,
1169,0.4039215686274509,-1.0,
1170,0.46666666666666656,-1.0,
1171,0.4117647058823528,-1.0,
1172,0.2705882352941176,-1.0,
1173,0.3254901960784313,-1.0,
1174,0.30980392156862746,-1.0,
1175,0.16078431372549007,-1.0,
1176,0.1843137254901961,-1.0,
1177,0.16078431372549007,-1.0,
1178,0.04313725490196085,-1.0,
1179,0.027450980392156765,-1.0,
1180,0.1450980392156862,-1.0,
1181,0.06666666666666665,-1.0,
1182,-0.13725490196078427,-1.0,
1183,-0.03529411764705881,-1.0,
1184,-0.16862745098039222,-1.0,
1185,-0.2313725490196079,-1.0,
1186,-0.1843137254901961,-1.0,
1187,-0.19215686274509802,-1.0,
1188,-0.388235294117647,-1.0,
1189,-0.3176470588235294,-1.0,
1190,-0.3411764705882353,-1.0,
1191,-0.48235294117647065,-1.0,
1192,-0.4745098039215686,-1.0,
1193,-0.39607843137254906,-1.0,
1194,-0.5215686274509804,-1.0,
1195,-0.607843137254902,-1.0,
1196,-0.5294117647058824,-1.0,
1197,-0.6,-1.0,
1198,-0.7254901960784313,-1.0,
1199,-0.6627450980392157,-1.0,
1200,-0.7019607843137254,-1.0,
1201,-0.8196078431372549,-0.9921568627450981,
1202,-0.803921568627451,-1.0,
1203,-0.8274509803921568,-0.9764705882352941,
1204,-0.9215686274509804,-0.8980392156862745,
1205,-0.8901960784313725,-0.9294117647058824,
1206,-0.8980392156862745,-0.9137254901960784,
1207,-1.0,-0.7960784313725491,
1208,-0.9921568627450981,-0.8274509803921568,
1209,-0.9764705882352941,-0.8352941176470589,
1210,-1.0,-0.7019607843137254,
1211,-1.0,-0.6862745098039216,
1212,-1.0,-0.7568627450980392,
1213,-1.0,-0.6784313725490196,
1214,-1.0,-0.6,
1215,-1.0,-0.6313725490196078,
1216,-1.0,-0.6627450980392157,
1217,-1.0,-0.5137254901960784,
1218,-1.0,-0.4980392156862745,
1219,-1.0,-0.5607843137254902,
1220,-1.0,-0.43529411764705883,
1221,-1.0,-0.3568627450980393,
1222,-1.0,-0.43529411764705883,
1223,-1.0,-0.34901960784313724,
1224,-1.0,-0.23921568627450984,
1225,-1.0,-0.30980392156862746,
1226,-1.0,-0.26274509803921564,
1227,-1.0,-0.11372549019607847,
1228,-1.0,-0.16078431372549018,
1229,-1.0,-0.19215686274509802,
1230,-1.0,-0.0039215686274509665,
1231,-1.0,0.0117647058823529,
1232,-1.0,-0.03529411764705881,
1233,-1.0,0.11372549019607847,
1234,-1.0,0.1450980392156862,
1235,-1.0,0.0980392156862746,
1236,-1.0,0.2078431372549019,
1237,-1.0,0.30980392156862746,
1238,-1.0,0.2078431372549019,
1239,-1.0,0.30980392156862746,
1240,-1.0,0.388235294117647,
1241,-1.0,0.37254901960784315,
1242,-1.0,0.3411764705882352,
1243,-1.0,0.5137254901960784,
1244,-1.0,0.5058823529411764,
1245,-1.0,0.45882352941176463,
1246,-1.0,0.5921568627450979,
1247,-1.0,0.6392156862745098,
1248,-1.0,0.45882352941176463,
1249,-1.0,0.6941176470588235,
1250,-1.0,0.7725490196078431,
1251,-1.0,0.6941176470588235,
1252,-1.0,0.7568627450980392,
1253,-0.9607843137254902,0.8588235294117648,
1254,-1.0,0.803921568627451,
1255,-0.9529411764705882,0.8509803921568628,
1256,-0.8352941176470589,0.9764705882352942,
1257,-0.9058823529411765,0.9294117647058824,
1258,-0.9215686274509804,0.8980392156862744,
1259,-0.8431372549019608,0.9529411764705882,
1260,-0.7803921568627451,1.0,
1261,-0.8196078431372549,0.9921568627450981,
1262,-0.6627450980392157,1.0,
1263,-0.6627450980392157,1.0,
1264,-0.7333333333333334,1.0,
1265,-0.6549019607843137,1.0,
1266,-0.5215686274509804,1.0,
1267,-0.607843137254902,1.0,
1268,-0.5607843137254902,1.0,
1269,-0.43529411764705883,1.0,
1270,-0.4666666666666667,1.0,
1271,-0.4901960784313726,1.0,
1272,-0.3568627450980393,1.0,
1273,-0.3254901960784313,1.0,
1274,-0.37254901960784315,1.0,
1275,-0.2705882352941177,1.0,
1276,-0.17647058823529416,1.0,
1277,-0.26274509803921564,1.0,
1278,-0.13725490196078427,1.0,
1279,-0.050980392156862786,1.0,
1280,-0.11372549019607847,1.0,
1281,-0.06666666666666665,1.0,
1282,0.05882352941176472,1.0,
1283,0.0352941176470587,1.0,
1284,0.05882352941176472,1.0,
1285,0.15294117647058814,1.0,
1286,0.19215686274509802,1.0,
1287,0.0980392156862746,1.0,
1288,0.19215686274509802,1.0,
1289,0.30980392156862746,1.0,
1290,0.2549019607843137,1.0,
1291,0.30980392156862746,1.0,
1292,0.44313725490196076,1.0,
1293,0.388235294117647,1.0,
1294,0.39607843137254894,1.0,
1295,0.5137254901960784,1.0,
1296,0.5372549019607842,1.0,
1297,0.4901960784313726,1.0,
1298,0.6470588235294117,1.0,
1299,0.6862745098039216,1.0,
1300,0.5921568627450979,1.0,
1301,0.7019607843137254,1.0,
1302,0.7960784313725491,1.0,
1303,0.7176470588235293,1.0,
1304,0.8274509803921568,0.968627450980392,
1305,0.9058823529411764,0.9137254901960783,
1306,0.8352941176470587,0.9843137254901961,
1307,0.8431372549019607,0.9607843137254901,
1308,0.968627450980392,0.8352941176470587,
1309,0.9529411764705882,0.8745098039215686,
1310,0.968627450980392,0.8274509803921568,
1311,1.0,0.7019607843137254,
1312,1.0,0.7490196078431373,
1313,1.0,0.7647058823529411,
1314,1.0,0.6470588235294117,
1315,1.0,0.615686274509804,
1316,1.0,0.7098039215686274,
1317,1.0,0.6392156862745098,
1318,1.0,0.5058823529411764,
1319,1.0,0.584313725490196,
1320,1.0,0.5372549019607842,
1321,1.0,0.44313725490196076,
1322,1.0,0.44313725490196076,
1323,1.0,0.48235294117647065,
1324,1.0,0.33333333333333326,
1325,1.0,0.28627450980392144,
1326,1.0,0.3647058823529412,
1327,1.0,0.2313725490196079,
1328,1.0,0.16862745098039222,
1329,1.0,0.2313725490196079,
1330,1.0,0.1843137254901961,
1331,1.0,0.2549019607843137,
1332,1.0,0.05882352941176472,
1333,1.0,0.09019607843137245,
1334,1.0,-0.0980392156862745,
1335,1.0,-0.07450980392156858,
1336,1.0,-0.09019607843137256,
1337,1.0,-0.2705882352941177,
1338,1.0,-0.207843137254902,
1339,1.0,-0.23921568627450984,
1340,1.0,-0.37254901960784315,
1341,1.0,-0.3647058823529412,
1342,1.0,-0.3176470588235294,
1343,1.0,-0.403921568627451,
1344,1.0,-0.4980392156862745,
1345,1.0,-0.41960784313725497,
1346,1.0,-0.44313725490196076,
1347,1.0,-0.6313725490196078,
1348,1.0,-0.5607843137254902,
1349,1.0,-0.5372549019607843,
1350,1.0,-0.6313725490196078,
1351,1.0,-0.7019607843137254,
1352,1.0,-0.6313725490196078,
1353,1.0,-0.7647058823529411,
1354,1.0,-0.8117647058823529,
1355,1.0,-0.7568627450980392,
1356,1.0,-0.788235294117647,
1357,0.9137254901960783,-0.9058823529411765,
1358,0.9607843137254901,-0.8588235294117648,
1359,0.9607843137254901,-0.8509803921568627,
1360,0.8352941176470587,-0.9686274509803922,
1361,0.8431372549019607,-0.9764705882352941,
1362,0.8745098039215686,-0.9372549019607843,
1363,0.7411764705882353,-1.0,
1364,0.7254901960784315,-1.0,
1365,0.7490196078431373,-1.0,
1366,0.584313725490196,-1.0,
1367,0.5921568627450979,-1.0,
1368,0.6313725490196078,-1.0,
1369,0.4980392156862745,-1.0,
1370,0.4509803921568627,-1.0,
1371,0.5372549019607842,-1.0,
1372,0.4039215686274509,-1.0,
1373,0.3254901960784313,-1.0,
1374,0.39607843137254894,-1.0,
1375,0.39607843137254894,-1.0,
1376,0.21568627450980382,-1.0,
1377,0.2549019607843137,-1.0,
1378,0.28627450980392144,-1.0,
1379,0.11372549019607847,-1.0,
1380,0.0980392156862746,-1.0,
1381,0.1843137254901961,-1.0,
1382,0.019607843137254832,-1.0,
1383,-0.027450980392156876,-1.0,
1384,0.0117647058823529,-1.0,
1385,-0.05882352941176472,-1.0,
1386,-0.17647058823529416,-1.0,
1387,-0.10588235294117654,-1.0,
1388,-0.12941176470588234,-1.0,
1389,-0.2941176470588236,-1.0,
1390,-0.2549019607843137,-1.0,
1391,-0.2549019607843137,-1.0,
1392,-0.39607843137254906,-1.0,
1393,-0.39607843137254906,-1.0,
1394,-0.3411764705882353,-1.0,
1395,-0.403921568627451,-1.0,
1396,-0.5294117647058824,-1.0,
1397,-0.45882352941176474,-1.0,
1398,-0.4901960784313726,-1.0,
1399,-0.6,-1.0,
1400,-0.6,-1.0,
1401,-0.5372549019607843,-1.0,
1402,-0.7019607843137254,-1.0,
1403,-0.7411764705882353,-1.0,
1404,-0.6705882352941177,-1.0,
1405,-0.7725490196078432,-1.0,
1406,-0.8509803921568627,-0.9686274509803922,
1407,-0.788235294117647,-1.0,
1408,-0.8509803921568627,-0.9529411764705882,
1409,-0.9529411764705882,-0.8666666666666667,
1410,-0.8901960784313725,-0.9372549019607843,
1411,-0.8352941176470589,-0.9843137254901961,
1412,-1.0,-0.7647058823529411,
1413,-1.0,-0.8117647058823529,
1414,-1.0,-0.7960784313725491,
1415,-1.0,-0.6862745098039216,
1416,-1.0,-0.6941176470588235,
1417,-1.0,-0.7411764705882353,
1418,-1.0,-0.607843137254902,
1419,-1.0,-0.5686274509803921,
1420,-1.0,-0.6313725490196078,
1421,-1.0,-0.5058823529411764,
1422,-1.0,-0.43529411764705883,
1423,-1.0,-0.4901960784313726,
1424,-1.0,-0.403921568627451,
1425,-1.0,-0.2941176470588236,
1426,-1.0,-0.37254901960784315,
1427,-1.0,-0.4117647058823529,
1428,-1.0,-0.19999999999999996,
1429,-1.0,-0.22352941176470587,
1430,-1.0,-0.28627450980392155,
1431,-1.0,-0.0980392156862745,
1432,-1.0,-0.06666666666666665,
1433,-1.0,-0.13725490196078427,
1434,-1.0,-0.027450980392156876,
1435,-1.0,0.07450980392156858,
1436,-1.0,-0.019607843137254943,
1437,-1.0,0.08235294117647052,
1438,-1.0,0.1843137254901961,
1439,-1.0,0.09019607843137245,
1440,-1.0,0.23921568627450984,
1441,-1.0,0.34901960784313735,
1442,-1.0,0.2705882352941176,
1443,-1.0,0.2784313725490195,
1444,-1.0,0.4509803921568627,
1445,-1.0,0.44313725490196076,
1446,-1.0,0.4039215686274509,
1447,-1.0,0.5921568627450979,
1448,-1.0,0.5764705882352941,
1449,-1.0,0.5215686274509803,
1450,-1.0,0.6000000000000001,
1451,-1.0,0.6941176470588235,
1452,-1.0,0.6392156862745098,
1453,-1.0,0.6784313725490196,
1454,-1.0,0.7647058823529411,
1455,-1.0,0.7568627450980392,
1456,-1.0,0.7333333333333334,
1457,-0.9372549019607843,0.8666666666666667,
1458,-0.9529411764705882,0.8666666666666667,
1459,-0.9686274509803922,0.8431372549019607,
1460,-0.8431372549019608,0.9607843137254901,
1461,-0.8431372549019608,0.9764705882352942,
1462,-0.8980392156862745,0.9215686274509804,
1463,-0.7803921568627451,1.0,
1464,-0.7098039215686275,1.0,
1465,-0.788235294117647,1.0,
1466,-0.6627450980392157,1.0,
1467,-0.607843137254902,1.0,
1468,-0.6705882352941177,1.0,
1469,-0.6784313725490196,1.0,
1470,-0.5294117647058824,1.0,
1471,-0.5294117647058824,1.0,
1472,-0.5686274509803921,1.0,
1473,-0.4509803921568627,1.0,
1474,-0.388235294117647,1.0,
1475,-0.4666666666666667,1.0,
1476,-0.3254901960784313,1.0,
1477,-0.2784313725490196,1.0,
1478,-0.33333333333333337,1.0,
1479,-0.3019607843137255,1.0,
1480,-0.3254901960784313,1.0,
1481,-0.2313725490196079,1.0,
1482,-0.23921568627450984,1.0,
1483,-0.06666666666666665,1.0,
1484,-0.019607843137254943,1.0,
1485,-0.12941176470588234,1.0,
1486,0.019607843137254832,1.0,
1487,0.11372549019607847,1.0,
1488,0.0352941176470587,1.0,
1489,0.12941176470588234,1.0,
1490,0.2549019607843137,1.0,
1491,0.19215686274509802,1.0,
1492,0.28627450980392144,1.0,
1493,0.3803921568627451,1.0,
1494,0.33333333333333326,1.0,
1495,0.3254901960784313,1.0,
1496,0.44313725490196076,1.0,
1497,0.4509803921568627,1.0,
1498,0.44313725490196076,1.0,
1499,0.5686274509803921,1.0,
1500,0.607843137254902,1.0,
1501,0.5450980392156863,1.0,
1502,0.6627450980392156,1.0,
1503,0.7411764705882353,1.0,
1504,0.6627450980392156,1.0,
1505,0.7254901960784315,1.0,
1506,0.8431372549019607,0.968627450980392,
1507,0.780392156862745,1.0,
1508,0.7882352941176469,1.0,
1509,0.9215686274509804,0.8901960784313725,
1510,0.9058823529411764,0.9215686274509804,
1511,0.8901960784313725,0.9215686274509804,
1512,1.0,0.7882352941176469,
1513,1.0,0.803921568627451,
1514,0.968627450980392,0.8431372549019607,
1515,1.0,0.7490196078431373,
1516,1.0,0.6941176470588235,
1517,1.0,0.7725490196078431,
1518,1.0,0.6862745098039216,
1519,1.0,0.6392156862745098,
1520,1.0,0.6627450980392156,
1521,1.0,0.6000000000000001,
1522,1.0,0.5215686274509803,
1523,1.0,0.4980392156862745,
1524,1.0,0.5607843137254902,
1525,1.0,0.39607843137254894,
1526,1.0,0.34901960784313735,
1527,1.0,0.43529411764705883,
1528,1.0,0.3254901960784313,
1529,1.0,0.2078431372549019,
1530,1.0,0.30980392156862746,
1531,1.0,0.2313725490196079,
1532,1.0,0.07450980392156858,
1533,1.0,0.15294117647058814,
1534,1.0,0.10588235294117654,
1535,1.0,-0.08235294117647063,
1536,1.0,0.0117647058823529,
1537,1.0,0.0039215686274509665,
1538,1.0,-0.19215686274509802,
1539,1.0,-0.16078431372549018,
1540,1.0,-0.1215686274509804,
1541,1.0,-0.3176470588235294,
1542,1.0,-0.3176470588235294,
1543,1.0,-0.23921568627450984,
1544,1.0,-0.37254901960784315,
1545,1.0,-0.44313725490196076,
1546,1.0,-0.2941176470588236,
1547,1.0,-0.4745098039215686,
1548,1.0,-0.5137254901960784,
1549,1.0,-0.5058823529411764,
1550,1.0,-0.4666666666666667,
1551,1.0,-0.6470588235294118,
1552,1.0,-0.6392156862745098,
1553,1.0,-0.5843137254901961,
1554,1.0,-0.6627450980392157,
1555,1.0,-0.7568627450980392,
1556,1.0,-0.6784313725490196,
1557,1.0,-0.7176470588235294,
1558,0.9529411764705882,-0.8666666666666667,
